HOUR,MINUTE,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,DC_POWER,AC_POWER
4.0,0.0,22.12817387,21.08964233,0.0,0.0,0.0
4.0,15.0,22.1400958,21.1670512,0.0,0.0,0.0
4.0,30.0,22.049833,21.14354157,0.0,0.0,0.0
4.0,45.0,21.97495927,21.07260333,0.0,0.0,0.0
5.0,0.0,21.92008673,21.01280927,0.0,0.0,0.0
6.0,45.0,22.34462992,22.08666242,0.045444284,666.1681818227275,64.52242424181817
7.0,0.0,22.4054382,22.98853347,0.069788371,1016.706168859091,98.79131493636363
7.0,15.0,22.7378764,24.8963014,0.14642804,2073.673701318181,203.16907467727268
7.0,30.0,23.20470971,27.90720493,0.229117356,3198.1704545454545,314.28116883636363
7.0,45.0,23.51787007,30.98489829,0.269133058,3728.3823052727284,366.41761364545454
8.0,0.0,23.89814073,33.29091187,0.324540905,4425.679383136364,434.3886363636364
8.0,15.0,24.70578207,38.03775433,0.494561593,6644.621753227272,650.7798701272727
8.0,30.0,25.81000987,43.5907308,0.589507021,7849.901785727273,768.4260551954544
8.0,45.0,26.36562707,43.806378,0.569132588,7656.704545454545,749.5895292272728
9.0,0.0,26.8544944,44.58149807,0.613795423,8212.416396090908,803.7519480499999
9.0,15.0,27.272131400000006,46.69365013,0.662568909,8879.97402590909,868.7753246772727
9.0,30.0,27.64303787,47.786619,0.617462953,8115.478084409091,794.136769477273
9.0,45.0,27.703896500000006,45.23483279,0.710976275,9127.615259454544,892.2843344045452
10.0,0.0,28.0741658,48.958026200000006,0.6737647459999999,9034.304383136363,883.5528409090912
10.0,15.0,28.02329087,47.408421,0.636148061,8796.853084409091,860.4326298727271
10.0,30.0,28.12365527,48.69280567,0.6136754329999999,8742.806818181818,854.9265422045456
10.0,45.0,28.60254713,49.08473493,0.816837565,9821.480519409091,959.1354707999999
11.0,0.0,28.8662964,52.901754,0.801174743,10463.211850318183,1021.4870941136363
11.0,15.0,29.49615867,56.45879507,0.968808626,12523.827109545451,1221.301217590909
11.0,30.0,30.03040367,59.87759193,0.984191867,12689.813311363636,1237.503733727273
11.0,45.0,30.45237293,60.19193786,1.003704404,12858.799513181819,1253.8672077727274
12.0,0.0,30.6108378,58.55042527,0.962423294,12569.467533181818,1225.7633116363636
12.0,15.0,31.26550907,63.3418294,1.112296618,13293.788149090908,1296.2228084545454
12.0,30.0,31.12965493,65.54571367,0.954939324,11950.433441818184,1166.1923700454545
12.0,45.0,31.10980833,58.53033853,0.667887738,8989.431818227273,879.4284902636364
13.0,0.0,31.30430727,55.53702407,0.79165527,10771.456169545454,1052.1933441818182
13.0,15.0,32.266697,58.0866006,0.8927997,11643.063311818181,1136.3574675000002
13.0,30.0,32.17408047,59.10431307,0.936060081,12035.331981363635,1173.8221590909093
13.0,45.0,32.819391,62.57647933,0.990084947,12520.441558181821,1220.9275162272727
14.0,0.0,33.13893986,60.39023079,0.781591082,10333.956979999999,1009.5266234181818
14.0,15.0,32.61264433,53.16393420000001,0.594541025,8063.851461045455,789.2722402545453
14.0,30.0,32.7458558,51.32743773,0.545487636,7522.633928499998,736.5112013045455
14.0,45.0,32.59839073,48.281022,0.506232433,7147.672077954546,699.9380681772728
15.0,0.0,32.41062673,46.36569013,0.404082071,5925.718344136363,580.6081168863637
15.0,15.0,32.6603392,46.35074433,0.485598238,7587.416396090909,742.7007305227272
15.0,30.0,33.28802473,49.761794,0.629991737,8933.726461045455,874.0030032409088
15.0,45.0,33.33569327,49.51272193,0.536217651,7462.963473999999,730.6834415545454
16.0,0.0,33.42402007,48.90967671,0.49096055,6499.3125,636.656737018182
16.0,15.0,32.66607667,47.12369613,0.4451593270000001,5868.397727272727,575.0921266318181
16.0,30.0,32.16037607,43.64397813,0.389096695,5514.954545454545,540.5573863636363
16.0,45.0,31.88587833,41.1847028,0.297883785,4040.875811681818,396.97711039090905
17.0,0.0,31.26597493,37.791107200000006,0.246215918,3313.8644480454545,325.6685064954545
17.0,15.0,30.80819907,35.76615827,0.208118043,2802.4155843181816,274.9590909
17.0,30.0,30.17164893,33.8750304,0.145127319,2031.6923701363642,199.1768668818182
17.0,45.0,29.63169753,32.23251347,0.112240971,1568.487012909091,153.40462662272728
18.0,0.0,29.4934264,31.51618653,0.0927983,1303.0949675454551,126.8945616909091
18.0,15.0,29.02422,29.90827521,0.041247225,574.4115259590909,55.62751623454546
18.0,30.0,28.4694946,27.988075800000004,0.005057944,32.605519480000005,3.145048701318182
18.0,45.0,28.13610413,26.83467813,9.44e-05,0.0,0.0
19.0,0.0,27.82643613,26.21776333,0.0,0.0,0.0
19.0,15.0,27.58875313,25.79447813,0.0,0.0,0.0
19.0,30.0,27.35458573,25.6334656,0.0,0.0,0.0
19.0,45.0,27.17084367,25.5926656,0.0,0.0,0.0
20.0,0.0,26.9254904,25.39993487,0.0,0.0,0.0
20.0,15.0,26.74023647,25.1433514,0.0,0.0,0.0
20.0,30.0,26.542622,24.7157135,0.0,0.0,0.0
20.0,45.0,26.3805358,24.4444234,0.0,0.0,0.0
21.0,0.0,26.2500794,24.09205927,0.0,0.0,0.0
21.0,15.0,26.0939412,23.79168307,0.0,0.0,0.0
21.0,30.0,26.03558967,24.02270507,0.0,0.0,0.0
22.0,0.0,25.7736,23.732849,0.0,0.0,0.0
22.0,15.0,25.65490107,23.44927553,0.0,0.0,0.0
22.0,30.0,25.48866567,23.10393673,0.0,0.0,0.0
22.0,45.0,25.33885487,22.97926447,0.0,0.0,0.0
23.0,0.0,25.1337626,22.6813252,0.0,0.0,0.0
23.0,15.0,24.969698,22.49412027,0.0,0.0,0.0
23.0,30.0,24.83809343,22.50972636,0.0,0.0,0.0
23.0,45.0,24.81882947,22.46718547,0.0,0.0,0.0
0.0,0.0,24.6906805,22.17558057,0.0,0.0,0.0
0.0,15.0,24.53854767,21.8853208,0.0,0.0,0.0
0.0,30.0,24.32740287,21.63398227,0.0,0.0,0.0
0.0,45.0,24.2539612,21.66131587,0.0,0.0,0.0
1.0,0.0,24.2181986,21.77575673,0.0,0.0,0.0
1.0,15.0,24.21133627,21.765153,0.0,0.0,0.0
1.0,30.0,24.305967000000006,22.21917064,0.0,0.0,0.0
1.0,45.0,24.47437553,22.92282107,0.0,0.0,0.0
2.0,0.0,24.56653033,23.14752193,0.0,0.0,0.0
2.0,15.0,24.6126954,22.74956053,0.0,0.0,0.0
2.0,30.0,24.40130207,22.16255073,0.0,0.0,0.0
2.0,45.0,24.0961324,21.32203767,0.0,0.0,0.0
3.0,0.0,24.0066,21.19337573,0.0,0.0,0.0
3.0,15.0,23.98470873,21.2534078,0.0,0.0,0.0
3.0,30.0,23.96986843,21.36453693,0.0,0.0,0.0
3.0,45.0,23.9593852,21.59707647,0.0,0.0,0.0
4.0,0.0,23.91781213,21.46754153,0.0,0.0,0.0
4.0,15.0,23.90087887,21.4937948,0.0,0.0,0.0
4.0,30.0,23.7752706,21.23782533,0.0,0.0,0.0
4.0,45.0,23.661442,20.761668,0.0,0.0,0.0
5.0,0.0,23.62378547,20.63524373,0.0,0.0,0.0
5.0,15.0,23.49081827,20.40563353,0.0,0.0,0.0
5.0,30.0,23.31950379,20.1904755,0.0,0.0,0.0
5.0,45.0,23.2451844,20.09380067,0.00061992,0.0,0.0
6.0,0.0,23.15111687,20.11391393,0.009617814,108.08847402772726,10.433603896000001
6.0,15.0,23.35637213,20.837968,0.029113553,400.26542208181814,38.69366883136364
6.0,30.0,23.665861,22.09361387,0.052356912,743.8482142909091,72.11704545499998
6.0,45.0,24.0184102,23.685199,0.086237195,1191.9610389545455,115.93782467727269
7.0,0.0,24.41668487,25.7537374,0.153685394,1765.188311727273,172.88287337272732
7.0,15.0,24.85792633,28.00296627,0.205239105,2435.571428545454,238.8409902545454
7.0,30.0,25.38981333,30.64478967,0.26604703,3208.8652596818183,315.26112012272733
7.0,45.0,25.92083964,33.56302543,0.323376125,4002.2792208181813,393.1078733772728
8.0,0.0,26.23174233,35.39754653,0.372736435,4804.9569805909105,471.2207792136363
8.0,15.0,26.307944800000005,35.30504147,0.361205644,5228.188311636363,512.5006493454545
8.0,30.0,26.6822978,38.64299933,0.535740481,6971.836850636363,682.7644480545455
8.0,45.0,26.76338493,39.07146407,0.363704941,5189.521103863636,508.82037337727274
9.0,0.0,27.15253713,40.39757687,0.565662541,7541.143668818182,738.1929383181817
9.0,15.0,27.40404467,41.31692333,0.418877103,6865.868506545456,672.3329545454545
9.0,30.0,27.86412947,43.69381720000001,0.56387132,8179.335227227271,800.2708603954547
9.0,45.0,27.86592971,42.94935371,0.51719428,6300.107142863637,617.0616883136364
10.0,0.0,28.24258627,43.05883393,0.5804646170000001,7257.344967454544,710.240827922727
10.0,15.0,28.48883253,43.78831387,0.585474618,8464.868506681818,827.4004870090911
10.0,30.0,28.98237107,47.528133,0.716702273,9347.205357318182,913.0534090909093
10.0,45.0,29.52840573,52.17277807,0.883387189,11700.781655272727,1141.6145292409092
11.0,0.0,29.893628000000003,56.5491456,0.775802707,10730.692369727272,1047.5873376318182
11.0,15.0,30.16676853,54.67960167,0.867912751,11173.237824545457,1090.3475649818183
11.0,30.0,30.64815267,58.19227473,0.958720827,11599.211850454543,1131.7558441363635
11.0,45.0,31.08613807,57.58173707,0.856888655,11600.585227727273,1131.719399381818
12.0,0.0,30.96598713,58.3223184,0.966907858,11908.801948636365,1161.729220772727
12.0,15.0,31.85976967,60.33080693,0.975826763,12565.830357727273,1225.345292136364
12.0,30.0,31.85876867,60.43083147,0.948907113,11646.588474090908,1136.3245941818182
12.0,45.0,32.2687516,61.34530853,0.942141783,12053.913961363633,1175.7981331363635
13.0,0.0,32.5261004,61.74372393,0.939353365,12166.878246818182,1186.6218344545453
13.0,15.0,32.84859033,60.95937107,0.919379874,11874.818181818182,1158.2559252272729
13.0,30.0,33.08275936,61.57563136,0.7931582359999999,9526.004058363636,930.13035715
13.0,45.0,33.32188727,57.5274762,0.8475975440000001,11704.066558181821,1141.7793831363635
14.0,0.0,33.68083073,59.17385453,0.833392598,8953.835227181817,875.1249188409088
14.0,15.0,33.55198987,58.27027193,0.832325577,10864.355518636363,1060.912581181818
14.0,30.0,33.78651527,56.12368147,0.666566569,8132.310876636364,795.1132305045453
14.0,45.0,33.41605233,52.4764444,0.678242495,9281.560064727271,907.6568181954547
15.0,0.0,33.7623494,52.985213,0.684700735,8751.084415545454,856.0930194909088
15.0,15.0,33.76130373,54.00686427,0.476600342,5958.073863681819,583.5797077909091
15.0,30.0,33.27972207,45.37474064,0.238672855,3876.806818136364,380.40340908636375
15.0,45.0,32.816959600000004,40.0954304,0.21446764,3060.664772772728,300.25568181363633
16.0,0.0,32.72800313,38.61097187,0.287300781,4199.5714286363645,411.6309253227273
16.0,15.0,33.25120033,42.48199053,0.289585027,4004.3944805,392.5967532454544
16.0,30.0,32.829294399999995,40.12470707,0.242544795,3494.675324727273,342.71412337272733
16.0,45.0,32.72574673,39.1215456,0.303546963,4037.367694818182,396.2172077954545
17.0,0.0,32.85508647,40.3697468,0.29473146100000003,4000.7954544545455,393.08904220909096
17.0,15.0,32.51563893,38.29546747,0.199998688,2630.446428590909,258.0987824636364
17.0,30.0,31.9316625,35.02001971,0.13731327,1740.8482143181818,170.43563311363638
17.0,45.0,31.36695347,32.59263687,0.088127082,1091.063311668182,106.06063311363636
18.0,0.0,30.75914113,30.54561567,0.045607709,611.9813311681818,59.25478896090909
18.0,15.0,30.156077000000003,29.0945292,0.026994183,372.99675325,36.04561688272727
18.0,30.0,29.6914124,28.06063633,0.01128363,149.9448051909091,14.473782467272727
18.0,45.0,29.19390867,27.26012787,0.001265866,0.0,0.0
19.0,0.0,28.8050252,26.64863687,0.0,0.0,0.0
19.0,15.0,28.41945813,26.3571066,0.0,0.0,0.0
19.0,30.0,28.04134036,26.15662057,0.0,0.0,0.0
19.0,45.0,27.72182007,25.95293373,0.0,0.0,0.0
20.0,0.0,27.46389373,26.05951547,0.0,0.0,0.0
20.0,15.0,27.12241393,25.59638287,0.0,0.0,0.0
20.0,30.0,26.93866167,25.4765034,0.0,0.0,0.0
20.0,45.0,26.813499,25.44114807,0.0,0.0,0.0
21.0,0.0,26.7214192,24.9726014,0.0,0.0,0.0
21.0,15.0,26.061617,23.8103068,0.0,0.0,0.0
21.0,30.0,25.32423829,23.21858671,0.0,0.0,0.0
21.0,45.0,25.05556433,23.1519184,0.0,0.0,0.0
22.0,0.0,24.84250287,23.14363193,0.0,0.0,0.0
22.0,15.0,24.7625794,23.2487568,0.0,0.0,0.0
22.0,30.0,24.6506064,23.19892173,0.0,0.0,0.0
22.0,45.0,24.4036906,23.26634107,0.0,0.0,0.0
23.0,0.0,24.30899047,23.1665956,0.0,0.0,0.0
23.0,15.0,24.17554313,22.93040773,0.0,0.0,0.0
23.0,30.0,24.16959721,22.92681036,0.0,0.0,0.0
23.0,45.0,23.77793187,22.76066687,0.0,0.0,0.0
0.0,0.0,23.52398087,22.53725387,0.0,0.0,0.0
0.0,15.0,23.57631227,22.519077600000006,0.0,0.0,0.0
0.0,30.0,23.79398807,22.6662274,0.0,0.0,0.0
0.0,45.0,23.82386273,22.74333293,0.0,0.0,0.0
1.0,0.0,23.81315727,22.72366927,0.0,0.0,0.0
1.0,15.0,23.8431722,22.72266247,0.0,0.0,0.0
1.0,30.0,23.7696665,22.55624171,0.0,0.0,0.0
1.0,45.0,23.74944667,22.52036333,0.0,0.0,0.0
2.0,0.0,23.74525333,22.56290467,0.0,0.0,0.0
2.0,15.0,23.7231018,22.517547600000004,0.0,0.0,0.0
2.0,30.0,23.66042487,22.52868047,0.0,0.0,0.0
2.0,45.0,23.56479287,22.4498474,0.0,0.0,0.0
3.0,0.0,23.53508313,22.328715,0.0,0.0,0.0
3.0,15.0,23.55293973,22.28171787,0.0,0.0,0.0
3.0,30.0,23.5656494,22.25478333,0.0,0.0,0.0
3.0,45.0,23.53911914,22.20156636,0.0,0.0,0.0
4.0,0.0,23.4719544,22.1696574,0.0,0.0,0.0
4.0,15.0,23.386021,22.07391967,0.0,0.0,0.0
4.0,30.0,23.4240112,22.17654227,0.0,0.0,0.0
4.0,45.0,23.45262647,22.16496173,0.0,0.0,0.0
5.0,0.0,23.35825587,21.58138833,0.0,0.0,0.0
5.0,15.0,23.18258253,21.20090727,0.0,0.0,0.0
5.0,30.0,23.065572,20.99004933,0.0,0.0,0.0
6.0,0.0,22.90438138,21.01892315,0.01427183,0.0,0.0
6.0,15.0,23.01654486,21.45331457,0.033140704,409.9496753272728,39.64269480500001
6.0,30.0,23.31243287,22.07806387,0.050611544,722.3668831181818,70.02475649454546
6.0,45.0,23.51573693,22.768512,0.08321858900000001,1176.620129818182,114.43352272272728
7.0,0.0,23.78894047,23.57560827,0.148654634,1725.631493454546,168.96826297727273
7.0,15.0,24.0009094,25.62175893,0.203633949,2440.326298727273,239.32694805000003
7.0,30.0,24.3116068,28.33232007,0.202892965,2747.045454545455,269.60000000454545
7.0,45.0,24.44554647,30.010496000000003,0.28127497100000004,3617.005681818182,355.10909090909087
8.0,0.0,24.68875133,31.77211313,0.242093163,3484.292207772727,341.89090909090913
8.0,15.0,24.93150013,34.9920044,0.444573009,5902.4375,578.3863636363636
8.0,30.0,25.73379057,40.25765564,0.504731108,6674.694805318183,653.7863636409091
8.0,45.0,26.3876404,43.30431733,0.557017175,7423.767045454545,726.8630681818181
9.0,0.0,26.97056067,45.55024,0.618225763,8257.363636272727,808.1292207818183
9.0,15.0,27.71488233,48.363682,0.6704487179999999,8921.3125,872.8062500000002
9.0,30.0,28.17348427,49.310594,0.714761605,9510.82467518182,930.1902597363637
9.0,45.0,28.5507568,51.14308473,0.763036357,10094.311688136364,986.9493506636363
10.0,0.0,28.6851826,52.74471267,0.802427213,10496.366072272729,1026.00194815
10.0,15.0,29.21775093,53.5014138,0.834156639,10494.237013636362,1025.46233765
10.0,30.0,29.56794647,55.37232273,0.862766473,11178.575487727272,1091.5312499090908
10.0,45.0,29.84079429,58.03428871,0.891731504,11630.766234545457,1134.741720818182
11.0,0.0,30.38230993,59.35841487,0.913182093,11877.939934999999,1158.5385551363636
11.0,15.0,30.98658047,60.13098340000001,0.928844529,12062.88474,1176.4366071363636
11.0,30.0,31.03626907,60.58494867,0.947984686,12276.344155454544,1197.1215909090906
11.0,45.0,31.56218267,58.13640527,0.958795863,12483.780030909087,1217.251055272727
12.0,0.0,31.59730213,58.96815807,0.965225899,12499.338474090908,1218.7556818181818
12.0,15.0,32.02379753,58.25814227,0.970586436,12592.084414999998,1227.7870130454542
12.0,30.0,32.30198567,58.66611747,0.966616829,12564.846590909092,1225.1340909090911
12.0,45.0,32.3679245,60.75254,0.960006299,12447.590908636366,1213.7441559090908
13.0,0.0,32.78869213,60.10255927,0.945328505,12292.227272727272,1198.6789772727273
13.0,15.0,33.25482186,60.86849729,0.913050096,11928.033549545456,1163.2939393636366
13.0,30.0,33.4319154,60.25882147,0.865835723,11401.594155909092,1113.1058441363637
13.0,45.0,33.4819584,59.38402527,0.8793472179999999,11634.655031818183,1135.1206169545458
14.0,0.0,33.32365333,58.80879913,0.860723365,11383.250811818181,1111.1848214090908
14.0,15.0,33.540535600000005,59.1779296,0.799901935,10534.77759681818,1029.751948013636
14.0,30.0,33.75547279999999,56.66007293,0.743142924,10121.731330954544,989.5306006454547
14.0,45.0,34.09684771,54.98997743,0.760303092,9376.719155818182,916.970292168182
15.0,0.0,34.38259667,57.54735093,0.7549121529999999,10099.922078318183,987.4981331363637
15.0,15.0,34.23293673,54.87144167,0.677356737,8880.358766227273,868.7804383136363
15.0,30.0,34.278065999999995,49.94577213,0.504949281,7893.99107140909,772.6325486999998
15.0,45.0,34.62947793,50.88533153,0.629445343,8508.495941500001,832.5851461045454
16.0,0.0,34.705670399999995,51.99498913,0.551405086,7667.7077922727285,750.6129870045454
16.0,15.0,34.31009747,46.1497108,0.306095652,4323.130681818182,424.42272727272723
16.0,30.0,33.705118799999994,39.0915042,0.13373627400000002,1975.746753272728,193.58051947727276
16.0,45.0,32.85124421,34.75786921,0.08781155800000001,1327.090909090909,129.1352272727273
17.0,0.0,32.63336773,33.21449167,0.075544088,1132.0519481363635,110.05519480454544
17.0,15.0,32.45497007,32.52092453,0.067454052,973.4772727272727,94.56931818181816
17.0,30.0,32.222483600000004,31.91202193,0.050618351,698.3571428590909,67.66688311636364
17.0,45.0,30.90656127,30.83225113,0.036754939,487.43425324545456,47.143425325
18.0,0.0,29.40557853,28.88499353,0.032407943,430.8887987227272,41.65673701409091
18.0,15.0,28.77471533,27.36364733,0.016571363000000002,225.61525974090912,21.783198051818186
18.0,30.0,27.890706400000006,26.16618667,0.003801943,33.90746753272727,3.271103896136364
18.0,45.0,27.1471252,25.1309936,4.99e-05,0.0,0.0
19.0,0.0,26.84466329,24.81299036,0.0,0.0,0.0
19.0,15.0,26.80380247,24.55861207,0.0,0.0,0.0
19.0,30.0,26.5296794,23.8296754,0.0,0.0,0.0
19.0,45.0,26.13919673,23.17435507,0.0,0.0,0.0
20.0,0.0,25.98317053,22.6132344,0.0,0.0,0.0
20.0,15.0,25.92591347,22.99613853,0.0,0.0,0.0
20.0,30.0,26.351224600000005,24.13337607,0.0,0.0,0.0
20.0,45.0,26.67003993,25.02776693,0.0,0.0,0.0
21.0,0.0,26.74988007,25.32339464,0.0,0.0,0.0
21.0,15.0,26.74337147,25.45649007,0.0,0.0,0.0
21.0,30.0,25.05998927,25.02782793,0.0,0.0,0.0
21.0,45.0,23.2322306,23.09873853,0.0,0.0,0.0
22.0,0.0,22.50070593,21.93613867,0.0,0.0,0.0
22.0,15.0,22.44423013,21.5962768,0.0,0.0,0.0
22.0,30.0,22.48285327,21.49008393,0.0,0.0,0.0
22.0,45.0,22.54673253,21.02742533,0.0,0.0,0.0
23.0,0.0,22.53863333,20.3957946,0.0,0.0,0.0
23.0,15.0,22.499492,20.06586143,0.0,0.0,0.0
23.0,30.0,22.4707174,19.81819447,0.0,0.0,0.0
23.0,45.0,22.384967,19.720330800000006,0.0,0.0,0.0
0.0,0.0,22.32996413,19.76913853,0.0,0.0,0.0
0.0,15.0,22.26612553,19.9242026,0.0,0.0,0.0
0.0,30.0,22.27712807,19.96756607,0.0,0.0,0.0
0.0,45.0,22.1519064,19.94849033,0.0,0.0,0.0
1.0,0.0,22.209784,19.79560767,0.0,0.0,0.0
1.0,15.0,22.26695967,19.68824047,0.0,0.0,0.0
1.0,30.0,22.238922,19.58762457,0.0,0.0,0.0
1.0,45.0,22.17399293,19.64816287,0.0,0.0,0.0
2.0,0.0,22.08363447,19.61325487,0.0,0.0,0.0
2.0,15.0,21.98052973,19.47120353,0.0,0.0,0.0
2.0,30.0,21.73555907,19.13982333,0.0,0.0,0.0
2.0,45.0,21.402293,18.911025,0.0,0.0,0.0
3.0,0.0,21.34014087,18.89304193,0.0,0.0,0.0
3.0,15.0,21.35784927,19.0029684,0.0,0.0,0.0
3.0,30.0,21.37924393,19.24936927,0.0,0.0,0.0
3.0,45.0,21.381364,19.32304473,0.0,0.0,0.0
4.0,0.0,21.25942564,19.0175715,0.0,0.0,0.0
4.0,15.0,21.06681733,18.7768678,0.0,0.0,0.0
4.0,30.0,21.37434887,18.97238173,0.0,0.0,0.0
4.0,45.0,21.55023393,19.259316,0.0,0.0,0.0
5.0,0.0,21.64061293,19.09366447,0.0,0.0,0.0
5.0,15.0,21.89979453,19.31231487,0.0,0.0,0.0
5.0,30.0,22.338736800000003,19.757601,0.0,0.0,0.0
5.0,45.0,22.401477,19.99467973,0.000825436,0.0,0.0
6.0,0.0,22.49571679,20.22972107,0.010563489,125.26217532727274,12.087337662545455
6.0,15.0,22.62713007,20.66840413,0.028758912,392.6038961136365,37.95608766272728
6.0,30.0,22.84106447,21.28203347,0.05068186,751.0308441545454,72.82370129863634
6.0,45.0,23.17152307,22.29486493,0.084808915,1212.013798681818,117.92077922727276
7.0,0.0,23.54695427,23.86682333,0.158288559,1825.080357181818,178.78579545909096
7.0,15.0,23.94607947,26.17003387,0.21528912,2558.0665584090907,250.8978084363636
7.0,30.0,24.41617833,29.170227,0.271746877,3334.3076298181822,327.6614448
7.0,45.0,24.91252433,32.15568047,0.330588588,4187.469967499999,411.28660714545464
8.0,0.0,25.35419907,35.49859220000001,0.395762367,5066.6899351363645,496.7504870045454
8.0,15.0,26.09695007,39.08639957,0.451373351,5900.523538909089,578.1975649363637
8.0,30.0,26.6344054,41.77922547,0.50800591,6720.329545500002,658.2469967636363
8.0,45.0,26.99952593,43.46443920000001,0.56084592,7486.838473999999,733.0197240272728
9.0,0.0,27.20573713,45.21238613,0.6152906570000001,8209.039772681816,803.4301948090911
9.0,15.0,27.668807,48.98255793,0.666398724,8844.0454545,865.2843344181821
9.0,30.0,27.95082393,51.05456967,0.720145867,9493.81412340909,928.5355519590908
9.0,45.0,28.3790078,53.2701114,0.766008027,9802.453733909091,958.49699675
10.0,0.0,28.9688944,54.07523427,0.8155462640000001,10658.201298636362,1041.639610418182
10.0,15.0,29.61952421,55.34798971,0.719329505,9828.50487,959.8534090727272
10.0,30.0,29.5801188,57.320168,0.984109057,11773.074675863636,1148.6567370772725
10.0,45.0,29.96776533,59.42428573,0.852110657,11205.875000454544,1093.5967533318185
11.0,0.0,30.10053313,56.94452307,0.988618099,12184.900162272726,1188.582629909091
11.0,15.0,30.31374713,55.35706793,0.580431214,7738.422889499999,756.6794642818182
11.0,30.0,30.50551153,57.03130307,0.8387700579999999,10956.132305,1069.2625811363637
11.0,45.0,30.71699633,52.6329488,0.705263953,9781.15746722727,955.33384735
12.0,0.0,30.90061507,53.41279399999999,0.688090579,10535.692370136363,1028.2960227136364
12.0,15.0,31.35813793,59.133262,1.054155981,12661.975648636368,1234.7129869090911
12.0,30.0,31.57839347,54.04231973,0.544855549,7823.551947863636,764.6808441545454
12.0,45.0,32.03025313,59.7176536,1.008637932,12214.117695,1191.4231330454545
13.0,0.0,32.626951,60.1761166,0.682372855,8184.294642909092,799.8362012999999
13.0,15.0,32.068638,50.04413893,0.591846789,8602.203733954546,840.3673701272728
13.0,30.0,32.80097027,58.15341173,0.818109888,10767.794642954546,1051.0099025954546
13.0,45.0,33.18527407,61.56432687,0.956640629,12305.055195,1200.0326298636364
14.0,0.0,33.488021,59.66385920000001,0.7188153759999999,8291.579545454546,810.3777597409091
14.0,15.0,32.70759336,48.42773879,0.24348246,3446.111201363637,338.51436687727266
14.0,30.0,32.27215373,44.45963127,0.445260018,7185.931818181818,703.0487012909093
14.0,45.0,32.34491993,43.7751686,0.30248441600000003,4549.213474045455,446.5530032409091
15.0,0.0,32.281588,41.69365867,0.327377192,4511.257305181818,442.714691559091
15.0,15.0,32.39553247,42.82737193,0.319140978,4246.613636409092,416.70900974545447
15.0,30.0,32.8598512,46.55671167,0.536137697,8066.490259772729,789.4199675318181
15.0,45.0,33.26259353,48.231889,0.528659957,7549.481331136363,739.099594159091
16.0,0.0,33.40587707,46.34387413,0.37085346,5116.414772727273,501.5745129818183
16.0,15.0,33.26564864,44.92023793,0.451576416,6321.650974045456,619.3318181772727
16.0,30.0,33.16755933,43.82860907,0.393078585,5362.9099026818185,525.6936688272727
16.0,45.0,33.05929993,42.80125093,0.425120669,5954.226461045455,583.4457792227273
17.0,0.0,33.04103613,42.6021344,0.310996479,4229.358766181817,414.78766233636367
17.0,15.0,32.0835266,36.0457806,0.069906493,1011.8027597454545,98.40048701272728
17.0,30.0,31.25639433,31.67289847,0.044067813,646.9318181863638,62.63173701318183
17.0,45.0,30.51948247,30.25139567,0.03526559,503.26866882727273,48.68141233681819
18.0,0.0,29.59416113,29.09356687,0.026555099,369.45698051818187,35.700730519090904
18.0,15.0,29.09301967,28.16893313,0.024506039,97.57894736842104,9.426315789473684
18.0,30.0,28.737601,27.42860421,0.012341526,0.0,0.0
18.0,45.0,28.44485467,26.5186422,0.0006909269999999999,0.0,0.0
19.0,0.0,28.23783153,26.15416267,0.0,0.0,0.0
19.0,15.0,28.0495422,25.89157707,0.0,0.0,0.0
19.0,30.0,27.28030193,25.3176128,0.0,0.0,0.0
19.0,45.0,26.34422813,24.45626427,0.0,0.0,0.0
20.0,0.0,25.80482787,23.43174233,0.0,0.0,0.0
20.0,15.0,25.6798888,22.87546187,0.0,0.0,0.0
20.0,30.0,26.31762287,23.06435553,0.0,0.0,0.0
20.0,45.0,26.73703436,23.77153671,0.0,0.0,0.0
21.0,0.0,26.739679,24.4989238,0.0,0.0,0.0
21.0,15.0,26.86095393,25.53957727,0.0,0.0,0.0
21.0,30.0,26.75190227,25.910893,0.0,0.0,0.0
21.0,45.0,25.95031553,24.79129033,0.0,0.0,0.0
22.0,0.0,25.97059127,24.29259233,0.0,0.0,0.0
22.0,15.0,25.9664206,24.10255747,0.0,0.0,0.0
22.0,30.0,25.97672327,23.80661227,0.0,0.0,0.0
22.0,45.0,25.81025914,23.5601895,0.0,0.0,0.0
23.0,0.0,25.31260167,23.81564927,0.0,0.0,0.0
23.0,15.0,23.9593444,23.30047207,0.0,0.0,0.0
23.0,30.0,23.6627584,22.656899,0.0,0.0,0.0
23.0,45.0,23.45834153,22.1916648,0.0,0.0,0.0
0.0,0.0,23.35063673,21.8250304,0.0,0.0,0.0
0.0,15.0,23.3878704,21.7501342,0.0,0.0,0.0
0.0,30.0,23.41160473,21.65298853,0.0,0.0,0.0
0.0,45.0,23.43953853,21.8520548,0.0,0.0,0.0
1.0,0.0,23.47894071,22.007801500000006,0.0,0.0,0.0
1.0,15.0,23.5569438,22.1949502,0.0,0.0,0.0
1.0,30.0,23.6097004,22.21863807,0.0,0.0,0.0
1.0,45.0,23.59573773,22.00262447,0.0,0.0,0.0
2.0,0.0,23.378357,21.57012353,0.0,0.0,0.0
